,Year,Quarter,Month,DayofMonth,FlightDate,Flight_Number_Reporting_Airline,OriginAirportID,DayOfWeek,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepTime,Flights,DepDelay,ArrDelay,ArrTime,DepTimeBlk,ArrTimeBlk
923623,2019,2,5,17,2019-05-17,1250,14893,5,SMF,"Sacramento, CA",CA,SAN,"San Diego, CA",CA,1801,1.00,1.00,-11.00,1914,1800-1859,1900-1959
923624,2019,2,5,17,2019-05-17,1371,14893,5,SMF,"Sacramento, CA",CA,SAN,"San Diego, CA",CA,0953,1.00,-2.00,-11.00,1114,0900-0959,1100-1159
923625,2019,2,5,17,2019-05-17,1682,14893,5,SMF,"Sacramento, CA",CA,SAN,"San Diego, CA",CA,0727,1.00,-3.00,-12.00,0843,0700-0759,0800-0859
923626,2019,2,5,17,2019-05-17,1693,14893,5,SMF,"Sacramento, CA",CA,SAN,"San Diego, CA",CA,2142,1.00,87.00,87.00,2307,2000-2059,2100-2159
923627,2019,2,5,17,2019-05-17,1936,14893,5,SMF,"Sacramento, CA",CA,SAN,"San Diego, CA",CA,0529,1.00,-1.00,-9.00,0646,0001-0559,0600-0659
923628,2019,2,5,17,2019-05-17,1978,15016,5,STL,"St. Louis, MO",MO,SAN,"San Diego, CA",CA,1835,1.00,0.00,-1.00,2019,1800-1859,2000-2059
923629,2019,2,5,17,2019-05-17,2113,15016,5,STL,"St. Louis, MO",MO,SAN,"San Diego, CA",CA,1343,1.00,3.00,2.00,1532,1300-1359,1500-1559
923630,2019,2,5,17,2019-05-17,368,15304,5,TPA,"Tampa, FL",FL,SAN,"San Diego, CA",CA,1341,1.00,6.00,-13.00,1527,1300-1359,1500-1559
923631,2019,2,5,17,2019-05-17,136,15376,5,TUS,"Tucson, AZ",AZ,SAN,"San Diego, CA",CA,1800,1.00,-5.00,-20.00,1910,1800-1859,1900-1959
923632,2019,2,5,17,2019-05-17,1966,15376,5,TUS,"Tucson, AZ",AZ,SAN,"San Diego, CA",CA,1230,1.00,0.00,-8.00,1342,1200-1259,1300-1359
923633,2019,2,5,18,2019-05-18,2883,10140,6,ABQ,"Albuquerque, NM",NM,SAN,"San Diego, CA",CA,1231,1.00,6.00,3.00,1323,1200-1259,1300-1359
923634,2019,2,5,18,2019-05-18,3974,10397,6,ATL,"Atlanta, GA",GA,SAN,"San Diego, CA",CA,1730,1.00,15.00,37.00,1932,1700-1759,1800-1859
923635,2019,2,5,18,2019-05-18,2929,10423,6,AUS,"Austin, TX",TX,SAN,"San Diego, CA",CA,1326,1.00,1.00,21.00,1451,1300-1359,1400-1459
923636,2019,2,5,18,2019-05-18,2391,10693,6,BNA,"Nashville, TN",TN,SAN,"San Diego, CA",CA,0908,1.00,-2.00,-7.00,1128,0900-0959,1100-1159
923637,2019,2,5,18,2019-05-18,4514,10713,6,BOI,"Boise, ID",ID,SAN,"San Diego, CA",CA,1101,1.00,-4.00,-9.00,1201,1100-1159,1200-1259
923638,2019,2,5,18,2019-05-18,3850,10821,6,BWI,"Baltimore, MD",MD,SAN,"San Diego, CA",CA,,1.00,,,,0800-0859,1000-1059
923639,2019,2,5,18,2019-05-18,4223,10821,6,BWI,"Baltimore, MD",MD,SAN,"San Diego, CA",CA,1053,1.00,3.00,-4.00,1316,1000-1059,1300-1359
923640,2019,2,5,18,2019-05-18,6810,10821,6,BWI,"Baltimore, MD",MD,SAN,"San Diego, CA",CA,1445,1.00,5.00,7.00,1717,1400-1459,1700-1759
923641,2019,2,5,18,2019-05-18,3080,11259,6,DAL,"Dallas, TX",TX,SAN,"San Diego, CA",CA,1905,1.00,35.00,31.00,2011,1800-1859,1900-1959
923642,2019,2,5,18,2019-05-18,3650,11259,6,DAL,"Dallas, TX",TX,SAN,"San Diego, CA",CA,0811,1.00,1.00,16.00,0936,0800-0859,0900-0959
923643,2019,2,5,18,2019-05-18,594,11292,6,DEN,"Denver, CO",CO,SAN,"San Diego, CA",CA,0613,1.00,-2.00,-15.00,0720,0600-0659,0700-0759
923644,2019,2,5,18,2019-05-18,3677,11292,6,DEN,"Denver, CO",CO,SAN,"San Diego, CA",CA,1803,1.00,53.00,52.00,1922,1700-1759,1800-1859
923645,2019,2,5,18,2019-05-18,3904,11292,6,DEN,"Denver, CO",CO,SAN,"San Diego, CA",CA,2119,1.00,54.00,46.00,2236,2000-2059,2100-2159
923646,2019,2,5,18,2019-05-18,4085,11292,6,DEN,"Denver, CO",CO,SAN,"San Diego, CA",CA,1230,1.00,15.00,10.00,1345,1200-1259,1300-1359
923647,2019,2,5,18,2019-05-18,4840,11292,6,DEN,"Denver, CO",CO,SAN,"San Diego, CA",CA,0913,1.00,3.00,-7.00,1023,0900-0959,1000-1059
923648,2019,2,5,18,2019-05-18,5337,11292,6,DEN,"Denver, CO",CO,SAN,"San Diego, CA",CA,1531,1.00,26.00,19.00,1649,1500-1559,1600-1659
923649,2019,2,5,18,2019-05-18,6800,11540,6,ELP,"El Paso, TX",TX,SAN,"San Diego, CA",CA,0715,1.00,0.00,0.00,0810,0700-0759,0800-0859
923650,2019,2,5,18,2019-05-18,3017,12191,6,HOU,"Houston, TX",TX,SAN,"San Diego, CA",CA,0838,1.00,8.00,6.00,1001,0800-0859,0900-0959
923651,2019,2,5,18,2019-05-18,3981,12191,6,HOU,"Houston, TX",TX,SAN,"San Diego, CA",CA,1854,1.00,29.00,58.00,2048,1800-1859,1900-1959
923652,2019,2,5,18,2019-05-18,1277,12889,6,LAS,"Las Vegas, NV",NV,SAN,"San Diego, CA",CA,0742,1.00,-3.00,-15.00,0835,0700-0759,0800-0859
923653,2019,2,5,18,2019-05-18,2407,12889,6,LAS,"Las Vegas, NV",NV,SAN,"San Diego, CA",CA,1040,1.00,-5.00,1.00,1151,1000-1059,1100-1159
923654,2019,2,5,18,2019-05-18,2730,12889,6,LAS,"Las Vegas, NV",NV,SAN,"San Diego, CA",CA,0636,1.00,1.00,-10.00,0730,0600-0659,0700-0759
923655,2019,2,5,18,2019-05-18,2975,12889,6,LAS,"Las Vegas, NV",NV,SAN,"San Diego, CA",CA,0917,1.00,12.00,-1.00,1014,0900-0959,1000-1059
923656,2019,2,5,18,2019-05-18,3281,12889,6,LAS,"Las Vegas, NV",NV,SAN,"San Diego, CA",CA,1420,1.00,30.00,22.00,1522,1300-1359,1500-1559
923657,2019,2,5,18,2019-05-18,4102,12889,6,LAS,"Las Vegas, NV",NV,SAN,"San Diego, CA",CA,1839,1.00,54.00,55.00,1945,1700-1759,1800-1859
923658,2019,2,5,18,2019-05-18,4430,12889,6,LAS,"Las Vegas, NV",NV,SAN,"San Diego, CA",CA,1516,1.00,21.00,12.00,1617,1400-1459,1600-1659
923659,2019,2,5,18,2019-05-18,4753,12889,6,LAS,"Las Vegas, NV",NV,SAN,"San Diego, CA",CA,2107,1.00,42.00,40.00,2210,2000-2059,2100-2159
923660,2019,2,5,18,2019-05-18,4834,12889,6,LAS,"Las Vegas, NV",NV,SAN,"San Diego, CA",CA,1424,1.00,89.00,79.00,1524,1200-1259,1400-1459
923661,2019,2,5,18,2019-05-18,2787,13198,6,MCI,"Kansas City, MO",MO,SAN,"San Diego, CA",CA,1109,1.00,29.00,22.00,1227,1000-1059,1200-1259
923662,2019,2,5,18,2019-05-18,4339,13232,6,MDW,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1310,1.00,15.00,25.00,1535,1200-1259,1500-1559
923663,2019,2,5,18,2019-05-18,4822,13232,6,MDW,"Chicago, IL",IL,SAN,"San Diego, CA",CA,0844,1.00,-1.00,-5.00,1100,0800-0859,1100-1159
923664,2019,2,5,18,2019-05-18,5308,13232,6,MDW,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1926,1.00,46.00,50.00,2150,1800-1859,2100-2159
923665,2019,2,5,18,2019-05-18,2687,13495,6,MSY,"New Orleans, LA",LA,SAN,"San Diego, CA",CA,1324,1.00,4.00,6.00,1526,1300-1359,1500-1559
923666,2019,2,5,18,2019-05-18,3029,13796,6,OAK,"Oakland, CA",CA,SAN,"San Diego, CA",CA,0600,1.00,0.00,-14.00,0716,0600-0659,0700-0759
923667,2019,2,5,18,2019-05-18,3276,13796,6,OAK,"Oakland, CA",CA,SAN,"San Diego, CA",CA,1008,1.00,-2.00,-20.00,1120,1000-1059,1100-1159
923668,2019,2,5,18,2019-05-18,3298,13796,6,OAK,"Oakland, CA",CA,SAN,"San Diego, CA",CA,1239,1.00,-1.00,-15.00,1355,1200-1259,1400-1459
923669,2019,2,5,18,2019-05-18,3812,13796,6,OAK,"Oakland, CA",CA,SAN,"San Diego, CA",CA,1417,1.00,2.00,-13.00,1532,1400-1459,1500-1559
923670,2019,2,5,18,2019-05-18,3996,13796,6,OAK,"Oakland, CA",CA,SAN,"San Diego, CA",CA,0822,1.00,-3.00,-12.00,0943,0800-0859,0900-0959
923671,2019,2,5,18,2019-05-18,4288,13796,6,OAK,"Oakland, CA",CA,SAN,"San Diego, CA",CA,1727,1.00,97.00,89.00,1849,1500-1559,1700-1759
923672,2019,2,5,18,2019-05-18,4433,13796,6,OAK,"Oakland, CA",CA,SAN,"San Diego, CA",CA,1834,1.00,74.00,68.00,1958,1700-1759,1800-1859
923673,2019,2,5,18,2019-05-18,4939,13796,6,OAK,"Oakland, CA",CA,SAN,"San Diego, CA",CA,0718,1.00,-7.00,-19.00,0836,0700-0759,0800-0859
923674,2019,2,5,18,2019-05-18,6567,13796,6,OAK,"Oakland, CA",CA,SAN,"San Diego, CA",CA,1917,1.00,67.00,60.00,2035,1800-1859,1900-1959
923675,2019,2,5,18,2019-05-18,3119,14057,6,PDX,"Portland, OR",OR,SAN,"San Diego, CA",CA,1140,1.00,-5.00,-9.00,1401,1100-1159,1400-1459
923676,2019,2,5,18,2019-05-18,54,14107,6,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1918,1.00,3.00,-3.00,2022,1900-1959,2000-2059
923677,2019,2,5,18,2019-05-18,2544,14107,6,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1236,1.00,-4.00,-13.00,1337,1200-1259,1300-1359
923678,2019,2,5,18,2019-05-18,2748,14107,6,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1601,1.00,1.00,-7.00,1658,1600-1659,1700-1759
923679,2019,2,5,18,2019-05-18,3859,14107,6,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1709,1.00,-1.00,0.00,1815,1700-1759,1800-1859
923680,2019,2,5,18,2019-05-18,4381,14107,6,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,0844,1.00,9.00,1.00,0946,0800-0859,0900-0959
923681,2019,2,5,18,2019-05-18,5013,14107,6,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,0751,1.00,-4.00,-11.00,0854,0700-0759,0900-0959
923682,2019,2,5,18,2019-05-18,5027,14107,6,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,0712,1.00,17.00,12.00,0817,0600-0659,0800-0859
923683,2019,2,5,18,2019-05-18,5034,14107,6,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1841,1.00,31.00,28.00,1943,1800-1859,1900-1959
923684,2019,2,5,18,2019-05-18,5073,14107,6,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,2022,1.00,17.00,16.00,2126,2000-2059,2100-2159
923685,2019,2,5,18,2019-05-18,3595,14570,6,RNO,"Reno, NV",NV,SAN,"San Diego, CA",CA,0658,1.00,-2.00,-11.00,0819,0700-0759,0800-0859
923686,2019,2,5,18,2019-05-18,3788,14570,6,RNO,"Reno, NV",NV,SAN,"San Diego, CA",CA,1515,1.00,15.00,13.00,1643,1500-1559,1600-1659
923687,2019,2,5,18,2019-05-18,4339,14679,6,SAN,"San Diego, CA",CA,ABQ,"Albuquerque, NM",NM,1622,1.00,17.00,2.00,1847,1600-1659,1800-1859
923688,2019,2,5,18,2019-05-18,3853,14679,6,SAN,"San Diego, CA",CA,ATL,"Atlanta, GA",GA,,1.00,,,,1100-1159,1800-1859
923689,2019,2,5,18,2019-05-18,4947,14679,6,SAN,"San Diego, CA",CA,AUS,"Austin, TX",TX,1107,1.00,-3.00,-6.00,1549,1100-1159,1500-1559
923690,2019,2,5,18,2019-05-18,3276,14679,6,SAN,"San Diego, CA",CA,BNA,"Nashville, TN",TN,1305,1.00,35.00,34.00,1854,1200-1259,1800-1859
923691,2019,2,5,18,2019-05-18,2748,14679,6,SAN,"San Diego, CA",CA,BOI,"Boise, ID",ID,1757,1.00,12.00,-6.00,2044,1700-1759,2000-2059
923692,2019,2,5,18,2019-05-18,2788,14679,6,SAN,"San Diego, CA",CA,BWI,"Baltimore, MD",MD,0900,1.00,15.00,26.00,1701,0800-0859,1600-1659
923693,2019,2,5,18,2019-05-18,4085,14679,6,SAN,"San Diego, CA",CA,BWI,"Baltimore, MD",MD,1437,1.00,12.00,34.00,2254,1400-1459,2200-2259
923694,2019,2,5,18,2019-05-18,4897,14679,6,SAN,"San Diego, CA",CA,BWI,"Baltimore, MD",MD,0649,1.00,4.00,-11.00,1434,0600-0659,1400-1459
923695,2019,2,5,18,2019-05-18,3474,14679,6,SAN,"San Diego, CA",CA,DAL,"Dallas, TX",TX,1549,1.00,49.00,28.00,2018,1500-1559,1900-1959
923696,2019,2,5,18,2019-05-18,5027,14679,6,SAN,"San Diego, CA",CA,DAL,"Dallas, TX",TX,1013,1.00,83.00,168.00,1628,0800-0859,1300-1359
923697,2019,2,5,18,2019-05-18,1277,14679,6,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,0919,1.00,-6.00,-5.00,1235,0900-0959,1200-1259
923698,2019,2,5,18,2019-05-18,2315,14679,6,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,1904,1.00,29.00,20.00,2210,1800-1859,2100-2159
923699,2019,2,5,18,2019-05-18,3399,14679,6,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,0710,1.00,-5.00,-15.00,1020,0700-0759,1000-1059
923700,2019,2,5,18,2019-05-18,3996,14679,6,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,1112,1.00,32.00,20.00,1420,1000-1059,1400-1459
923701,2019,2,5,18,2019-05-18,4834,14679,6,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,1559,1.00,74.00,63.00,1903,1400-1459,1800-1859
923702,2019,2,5,18,2019-05-18,5028,14679,6,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,1756,1.00,66.00,50.00,2055,1600-1659,2000-2059
923703,2019,2,5,18,2019-05-18,6014,14679,6,SAN,"San Diego, CA",CA,ELP,"El Paso, TX",TX,1648,1.00,-7.00,-14.00,1921,1600-1659,1900-1959
923704,2019,2,5,18,2019-05-18,2787,14679,6,SAN,"San Diego, CA",CA,HOU,"Houston, TX",TX,1312,1.00,32.00,30.00,1815,1200-1259,1700-1759
923705,2019,2,5,18,2019-05-18,6604,14679,6,SAN,"San Diego, CA",CA,HOU,"Houston, TX",TX,0827,1.00,-3.00,-16.00,1314,0800-0859,1300-1359
923706,2019,2,5,18,2019-05-18,2544,14679,6,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,1426,1.00,1.00,-10.00,1530,1400-1459,1500-1559
923707,2019,2,5,18,2019-05-18,3033,14679,6,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,0822,1.00,-3.00,-12.00,0928,0800-0859,0900-0959
923708,2019,2,5,18,2019-05-18,3205,14679,6,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,1058,1.00,-2.00,-11.00,1204,1100-1159,1200-1259
923709,2019,2,5,18,2019-05-18,3306,14679,6,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,1233,1.00,-2.00,-8.00,1342,1200-1259,1300-1359
923710,2019,2,5,18,2019-05-18,3656,14679,6,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,1609,1.00,-1.00,28.00,1753,1600-1659,1700-1759
923711,2019,2,5,18,2019-05-18,4433,14679,6,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,2032,1.00,62.00,48.00,2133,1900-1959,2000-2059
923712,2019,2,5,18,2019-05-18,5045,14679,6,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,1743,1.00,3.00,-5.00,1850,1700-1759,1800-1859
923713,2019,2,5,18,2019-05-18,5396,14679,6,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,0617,1.00,-3.00,-12.00,0733,0600-0659,0700-0759
923714,2019,2,5,18,2019-05-18,3240,14679,6,SAN,"San Diego, CA",CA,MCI,"Kansas City, MO",MO,0836,1.00,6.00,54.00,1429,0800-0859,1300-1359
923715,2019,2,5,18,2019-05-18,4222,14679,6,SAN,"San Diego, CA",CA,MDW,"Chicago, IL",IL,1424,1.00,19.00,34.00,2029,1400-1459,1900-1959
923716,2019,2,5,18,2019-05-18,4631,14679,6,SAN,"San Diego, CA",CA,MDW,"Chicago, IL",IL,1134,1.00,-1.00,11.00,1736,1100-1159,1700-1759
923717,2019,2,5,18,2019-05-18,4916,14679,6,SAN,"San Diego, CA",CA,MDW,"Chicago, IL",IL,0619,1.00,-1.00,-8.00,1212,0600-0659,1200-1259
923718,2019,2,5,18,2019-05-18,4583,14679,6,SAN,"San Diego, CA",CA,MSY,"New Orleans, LA",LA,1002,1.00,-3.00,-16.00,1519,1000-1059,1500-1559
923719,2019,2,5,18,2019-05-18,2303,14679,6,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,1606,1.00,21.00,23.00,1738,1500-1559,1700-1759
923720,2019,2,5,18,2019-05-18,2553,14679,6,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,1922,1.00,77.00,76.00,2051,1800-1859,1900-1959
923721,2019,2,5,18,2019-05-18,2883,14679,6,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,1405,1.00,10.00,9.00,1534,1300-1359,1500-1559
923722,2019,2,5,18,2019-05-18,3981,14679,6,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,2117,1.00,47.00,45.00,2245,2000-2059,2200-2259
923723,2019,2,5,18,2019-05-18,4141,14679,6,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,1449,1.00,-6.00,0.00,1625,1400-1459,1600-1659
923724,2019,2,5,18,2019-05-18,4357,14679,6,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,1205,1.00,5.00,8.00,1338,1200-1259,1300-1359
923725,2019,2,5,18,2019-05-18,4381,14679,6,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,1025,1.00,5.00,7.00,1157,1000-1059,1100-1159
923726,2019,2,5,18,2019-05-18,5141,14679,6,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,0836,1.00,-4.00,-5.00,1005,0800-0859,1000-1059
923727,2019,2,5,18,2019-05-18,5337,14679,6,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,1737,1.00,32.00,51.00,1926,1700-1759,1800-1859
923728,2019,2,5,18,2019-05-18,5088,14679,6,SAN,"San Diego, CA",CA,PDX,"Portland, OR",OR,1901,1.00,1.00,-15.00,2115,1900-1959,2100-2159
923729,2019,2,5,18,2019-05-18,443,14679,6,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,0620,1.00,-5.00,-5.00,0735,0600-0659,0700-0759
923730,2019,2,5,18,2019-05-18,2501,14679,6,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,0931,1.00,-4.00,-14.00,1036,0900-0959,1000-1059
923731,2019,2,5,18,2019-05-18,2721,14679,6,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1327,1.00,-3.00,-8.00,1437,1300-1359,1400-1459
923732,2019,2,5,18,2019-05-18,3211,14679,6,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,0658,1.00,-7.00,-11.00,0809,0700-0759,0800-0859
923733,2019,2,5,18,2019-05-18,3311,14679,6,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1218,1.00,8.00,-5.00,1320,1200-1259,1300-1359
923734,2019,2,5,18,2019-05-18,3812,14679,6,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1630,1.00,0.00,-10.00,1735,1600-1659,1700-1759
923735,2019,2,5,18,2019-05-18,3858,14679,6,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,0856,1.00,-4.00,-21.00,0954,0900-0959,1000-1059
923736,2019,2,5,18,2019-05-18,3974,14679,6,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,2022,1.00,47.00,35.00,2125,1900-1959,2000-2059
923737,2019,2,5,18,2019-05-18,5042,14679,6,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1057,1.00,-3.00,-14.00,1201,1100-1159,1200-1259
923738,2019,2,5,18,2019-05-18,2391,14679,6,SAN,"San Diego, CA",CA,RNO,"Reno, NV",NV,1210,1.00,0.00,-4.00,1341,1200-1259,1300-1359
923739,2019,2,5,18,2019-05-18,3260,14679,6,SAN,"San Diego, CA",CA,RNO,"Reno, NV",NV,1815,1.00,-5.00,-6.00,1944,1800-1859,1900-1959
923740,2019,2,5,18,2019-05-18,2930,14679,6,SAN,"San Diego, CA",CA,SAT,"San Antonio, TX",TX,1544,1.00,24.00,-1.00,1959,1500-1559,2000-2059
923741,2019,2,5,18,2019-05-18,4304,14679,6,SAN,"San Diego, CA",CA,SAT,"San Antonio, TX",TX,0720,1.00,0.00,-16.00,1144,0700-0759,1200-1259
923742,2019,2,5,18,2019-05-18,2407,14679,6,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1238,1.00,-2.00,-22.00,1518,1200-1259,1500-1559
923743,2019,2,5,18,2019-05-18,6810,14679,6,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1804,1.00,9.00,-23.00,2032,1700-1759,2000-2059
923744,2019,2,5,18,2019-05-18,1242,14679,6,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,0620,1.00,-5.00,-8.00,0752,0600-0659,0800-0859
923745,2019,2,5,18,2019-05-18,3574,14679,6,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,0905,1.00,-5.00,-5.00,1040,0900-0959,1000-1059
923746,2019,2,5,18,2019-05-18,4175,14679,6,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,1859,1.00,124.00,128.00,2038,1600-1659,1800-1859
923747,2019,2,5,18,2019-05-18,4928,14679,6,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,1323,1.00,103.00,103.00,1458,1100-1159,1300-1359
923748,2019,2,5,18,2019-05-18,5025,14679,6,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,0700,1.00,-5.00,-14.00,0826,0700-0759,0800-0859
923749,2019,2,5,18,2019-05-18,2070,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,1356,1.00,-4.00,-12.00,1513,1400-1459,1500-1559
923750,2019,2,5,18,2019-05-18,2849,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,1248,1.00,18.00,12.00,1407,1200-1259,1300-1359
923751,2019,2,5,18,2019-05-18,3464,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,1717,1.00,2.00,-8.00,1832,1700-1759,1800-1859
923752,2019,2,5,18,2019-05-18,3650,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,1015,1.00,15.00,12.00,1137,1000-1059,1100-1159
923753,2019,2,5,18,2019-05-18,3677,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,2014,1.00,69.00,63.00,2133,1900-1959,2000-2059
923754,2019,2,5,18,2019-05-18,4018,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,0726,1.00,-4.00,-9.00,0846,0700-0759,0800-0859
923755,2019,2,5,18,2019-05-18,4041,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,1621,1.00,6.00,3.00,1743,1600-1659,1700-1759
923756,2019,2,5,18,2019-05-18,4220,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,1339,1.00,39.00,34.00,1459,1300-1359,1400-1459
923757,2019,2,5,18,2019-05-18,5034,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,2020,1.00,20.00,23.00,2148,2000-2059,2100-2159
923758,2019,2,5,18,2019-05-18,6800,14679,6,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,0848,1.00,-7.00,-14.00,1006,0800-0859,1000-1059
923759,2019,2,5,18,2019-05-18,3060,14679,6,SAN,"San Diego, CA",CA,SLC,"Salt Lake City, UT",UT,1713,1.00,3.00,20.00,2020,1700-1759,2000-2059
923760,2019,2,5,18,2019-05-18,3080,14679,6,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,2049,1.00,19.00,15.00,2215,2000-2059,2200-2259
923761,2019,2,5,18,2019-05-18,3179,14679,6,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,0915,1.00,5.00,4.00,1044,0900-0959,1000-1059
923762,2019,2,5,18,2019-05-18,3300,14679,6,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,1440,1.00,-5.00,-1.00,1614,1400-1459,1600-1659
923763,2019,2,5,18,2019-05-18,3335,14679,6,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,1148,1.00,3.00,3.00,1323,1100-1159,1300-1359
923764,2019,2,5,18,2019-05-18,3907,14679,6,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,0649,1.00,-6.00,-7.00,0823,0600-0659,0800-0859
923765,2019,2,5,18,2019-05-18,4102,14679,6,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,2034,1.00,64.00,66.00,2206,1900-1959,2100-2159
923766,2019,2,5,18,2019-05-18,4430,14679,6,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,1710,1.00,10.00,6.00,1841,1700-1759,1800-1859
923767,2019,2,5,18,2019-05-18,4660,14679,6,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,1336,1.00,-4.00,-11.00,1504,1300-1359,1500-1559
923768,2019,2,5,18,2019-05-18,5146,14679,6,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,1028,1.00,23.00,15.00,1155,1000-1059,1100-1159
923769,2019,2,5,18,2019-05-18,3561,14679,6,SAN,"San Diego, CA",CA,STL,"St. Louis, MO",MO,1146,1.00,-4.00,41.00,1801,1100-1159,1700-1759
923770,2019,2,5,18,2019-05-18,3569,14679,6,SAN,"San Diego, CA",CA,STL,"St. Louis, MO",MO,0632,1.00,-3.00,-5.00,1205,0600-0659,1200-1259
923771,2019,2,5,18,2019-05-18,3208,14679,6,SAN,"San Diego, CA",CA,TUS,"Tucson, AZ",AZ,1914,1.00,19.00,10.00,2020,1800-1859,2000-2059
923772,2019,2,5,18,2019-05-18,5706,14683,6,SAT,"San Antonio, TX",TX,SAN,"San Diego, CA",CA,0646,1.00,1.00,-4.00,0741,0600-0659,0700-0759
923773,2019,2,5,18,2019-05-18,2388,14747,6,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1640,1.00,5.00,3.00,1923,1600-1659,1900-1959
923774,2019,2,5,18,2019-05-18,5042,14747,6,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,0730,1.00,0.00,-11.00,1004,0700-0759,1000-1059
923775,2019,2,5,18,2019-05-18,4441,14771,6,SFO,"San Francisco, CA",CA,SAN,"San Diego, CA",CA,0641,1.00,-4.00,-17.00,0758,0600-0659,0800-0859
